기간,국가,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2024","과테말라","55","인조스테이플섬유",369611,686,21,0,685
"2024","과테말라","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",83424,646,0,0,646
"2024","과테말라","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",66310,1614,21,0,1614
"2024","과테말라","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",20175,158,0,0,158
"2024","과테말라","60","메리야스 편물과 뜨개질 편물",437189,3165,3838,25,3140
"2024","과테말라","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",6570,41,75112,3853,-3812
"2024","과테말라","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",2540,61,7745,531,-470
"2024","과테말라","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",2118,13,7262,22,-9
"2024","과테말라","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",107,8,7,1,7
"2024","과테말라","65","모자류와 그 부분품",0,0,118,13,-13
"2024","과테말라","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",1174,143,0,0,143
"2024","과테말라","69","도자제품",140427,450,5,1,450
"2024","과테말라","70","유리와 유리제품",3842,20,4,6,13
"2024","과테말라","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",3,0,30,15,-14
"2024","과테말라","72","철강",5109712,3566,1901530,698,2868
"2024","과테말라","73","철강의 제품",287953,659,4,0,659
"2024","과테말라","74","구리와 그 제품",0,0,495912,3865,-3865
"2024","과테말라","76","알루미늄과 그 제품",1503124,4384,3063404,4998,-614
"2024","과테말라","79","아연과 그 제품",2,0,0,0,0
"2024","과테말라","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",23373,79,2,0,79
"2024","과테말라","83","비금속(卑金屬)으로 만든 각종 제품",86923,251,0,0,251
"2024","과테말라","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",3080266,23364,82164,475,22889
"2024","과테말라","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",1247568,4697,2159788,1802,2896
"2024","과테말라","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",14525124,55661,1915,13,55649
"2024","과테말라","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",24091,2044,62,13,2031
"2024","과테말라","91","시계와 그 부분품",23,5,0,0,5
"2024","과테말라","92","악기와 그 부분품과 부속품",2656,27,0,0,27
"2024","과테말라","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",17535,81,3,1,79
"2024","과테말라","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",2373,27,155,20,7
"2024","과테말라","96","잡품",17797,410,3,0,410
"2024","과테말라","97","예술품ㆍ수집품ㆍ골동품",0,0,4,0,0
"2024","괌","01","살아 있는 동물",2,1,0,0,1
"2024","괌","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",37727,411,0,0,411
"2024","괌","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",31192,84,0,0,84
"2024","괌","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",318521,629,0,0,629
"2024","괌","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",47131,563,5,0,563
"2024","괌","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",2151,26,0,0,26
"2024","괌","10","곡물",2673,7,0,0,7
"2024","괌","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",87907,95,0,0,95
"2024","괌","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",2206,21,0,0,21
"2024","괌","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",5,0,0,0,0
"2024","괌","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",22587,62,0,0,62
"2024","괌","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",21459,154,0,0,154
"2024","괌","17","당류(糖類)와 설탕과자",362035,437,0,0,437
"2024","괌","18","코코아와 그 조제품",2576,31,0,0,31
"2024","괌","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",568247,2747,154,4,2742
"2024","괌","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",73226,388,0,0,388
"2024","괌","21","각종 조제 식료품",252769,1053,0,0,1053
"2024","괌","22","음료ㆍ주류ㆍ식초",2665167,1579,0,0,1579
"2024","괌","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",29371,23,0,0,23
"2024","괌","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",23752,27,45,0,26
"2024","괌","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",110647805,89962,1194691,596,89367
"2024","괌","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",29655,513,0,0,513
"2024","괌","29","유기화학품",723,7,0,0,7
"2024","괌","30","의료용품",8808,24,0,0,24
"2024","괌","31","비료",11904,11,0,0,11
"2024","괌","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",82023,441,0,0,441
"2024","괌","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",8711,319,0,0,319
"2024","괌","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",21849,118,23,1,117
"2024","괌","35","단백질계 물질, 변성전분, 글루(glue), 효소",155,30,0,0,30
"2024","괌","37","사진용이나 영화용 재료",1,0,0,0,0
"2024","괌","38","각종 화학공업 생산품",97955,161,0,0,161
"2024","괌","39","플라스틱과 그 제품",427796,1317,16,0,1317
"2024","괌","40","고무와 그 제품",125033,689,0,0,689
"2024","괌","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",2419,22,85,7,16
"2024","괌","44","목재와 그 제품, 목탄",67368,246,18,1,245
"2024","괌","45","코르크(cork)와 그 제품",174,2,31,0,2
"2024","괌","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",293,0,0,0,0
"2024","괌","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",0,0,44900,5,-5
"2024","괌","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",187168,481,0,0,481
"2024","괌","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",19963,117,6,32,85
"2024","괌","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",191,3,0,0,3
"2024","괌","55","인조스테이플섬유",12,0,0,0,0
"2024","괌","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",713,10,0,0,10
"2024","괌","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",143,0,0,0,0
"2024","괌","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",0,1,0,0,1
"2024","괌","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",361,1,0,0,1
"2024","괌","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",26922,137,6,0,137
"2024","괌","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",792,21,62,2,18
"2024","괌","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",4239,44,8671,13,30
"2024","괌","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",93,12,4,1,11
"2024","괌","65","모자류와 그 부분품",10404,10,5,0,10
"2024","괌","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",108,10,0,0,10
"2024","괌","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",1096984,1547,0,0,1547
"2024","괌","69","도자제품",12247,121,0,0,121
"2024","괌","70","유리와 유리제품",41520,149,2,0,149
"2024","괌","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",27,18,0,0,18
"2024","괌","72","철강",4155753,3585,1399969,855,2730
"2024","괌","73","철강의 제품",1669262,5529,143659,673,4856
"2024","괌","74","구리와 그 제품",16191,269,67100,424,-155
"2024","괌","76","알루미늄과 그 제품",239688,1808,273883,544,1264
"2024","괌","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",1,6,0,0,6
"2024","괌","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",56264,114,103,1,114
"2024","괌","83","비금속(卑金屬)으로 만든 각종 제품",43359,225,0,0,224
"2024","괌","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",657224,9542,8305,45,9497
"2024","괌","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",601310,9097,109393,96,9001
"2024","괌","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",14000,11,0,0,11
"2024","괌","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",613714,8250,0,0,8250
"2024","괌","88","항공기와 우주선, 이들의 부분품",633,80,0,0,80
"2024","괌","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",4583,864,108,2,862
"2024","괌","91","시계와 그 부분품",188,1,0,0,1
"2024","괌","92","악기와 그 부분품과 부속품",50,1,0,0,1
"2024","괌","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",205548,1463,481,0,1463
"2024","괌","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",2967,42,800,1,41
"2024","괌","96","잡품",1065,24,0,0,24
"2024","교황청","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",0,0,450,0,0
"2024","교황청","39","플라스틱과 그 제품",0,0,0,0,0
"2024","교황청","40","고무와 그 제품",0,0,0,0,0
"2024","교황청","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",0,0,1,0,0
"2024","교황청","76","알루미늄과 그 제품",0,0,0,0,0
"2024","교황청","83","비금속(卑金屬)으로 만든 각종 제품",4,1,0,0,1
"2024","교황청","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",46,2,0,0,2
"2024","교황청","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",43,1,0,0,1
"2024","교황청","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",28,1,0,0,1
"2024","교황청","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",2,1,0,0,1
"2024","국제통화기금","83","비금속(卑金屬)으로 만든 각종 제품",0,0,0,0,0
"2024","국제통화기금","91","시계와 그 부분품",0,0,0,0,0
"2024","그레나다","22","음료ㆍ주류ㆍ식초",16598,13,0,0,13
"2024","그레나다","30","의료용품",74,14,0,0,14
"2024","그레나다","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",5,0,0,0,0
"2024","그레나다","38","각종 화학공업 생산품",30,3,0,0,3
"2024","그레나다","39","플라스틱과 그 제품",1179,10,0,0,10
"2024","그레나다","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",323,1,0,0,1
"2024","그레나다","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",0,0,19,2,-2
"2024","그레나다","72","철강",68040,87,0,0,87
"2024","그레나다","76","알루미늄과 그 제품",0,0,19570,22,-22
"2024","그레나다","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",52735,264,0,0,264
"2024","그레나다","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",20648,72,0,0,72
"2024","그레나다","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",165694,1839,0,0,1839
"2024","그레나다","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",18,5,0,0,5
"2024","그레나다","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",516,10,0,0,10
"2024","그리스","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",0,0,173588,1744,-1744
"2024","그리스","05","다른 류로 분류되지 않은 동물성 생산품",0,0,89,30,-30
"2024","그리스","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",0,0,1311238,3196,-3196
"2024","그리스","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",0,0,7,0,0
"2024","그리스","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",427,70,143,11,58
"2024","그리스","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",205,3,8522,1160,-1158
"2024","그리스","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",0,0,0,0,0
"2024","그리스","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",0,0,129704,1988,-1988
"2024","그리스","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",0,0,1647,14,-14
"2024","그리스","17","당류(糖類)와 설탕과자",1,0,26,0,0
"2024","그리스","18","코코아와 그 조제품",1,0,98,2,-1
"2024","그리스","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",27721,51,101413,442,-391
"2024","그리스","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",8218,254,1532510,3329,-3075
"2024","그리스","21","각종 조제 식료품",5653,263,47783,307,-44
"2024","그리스","22","음료ㆍ주류ㆍ식초",1129585,1042,717370,864,178
"2024","그리스","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",0,0,1172489,403,-403
"2024","그리스","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",462256,1102,83533,1737,-635
